year,i,j,pub,quality,bias,is_xx,diaspora,recv_bloc
2023,ee,rs,0.0,0.45714285714285713,-0.45714285714285713,0,0,1
2023,ee,se,10.0,6.457142857142857,3.5428571428571427,0,0,1
2023,ee,si,1.0,1.2571428571428571,-0.2571428571428571,0,0,1
2023,ee,ua,8.0,5.0285714285714285,2.9714285714285715,0,4,1
2023,fi,al,0.0,1.5142857142857142,-1.5142857142857142,0,0,1
2023,fi,am,0.0,1.2857142857142858,-1.2857142857142858,0,0,1
2023,fi,at,2.0,0.4,1.6,0,0,1
2023,fi,au,8.0,0.37142857142857144,7.628571428571428,0,0,0
2023,fi,be,0.0,1.5714285714285714,-1.5714285714285714,0,0,1
2023,fi,ch,1.0,0.8571428571428571,0.1428571428571429,0,0,1
2023,fi,cy,0.0,1.6571428571428573,-1.6571428571428573,0,0,1
2023,fi,cz,10.0,0.7142857142857143,9.285714285714286,0,0,0
2023,fi,de,5.0,0.2857142857142857,4.714285714285714,0,1,1
2023,fi,ee,6.0,0.45714285714285713,5.542857142857143,0,4,1
2023,fi,es,0.0,0.08571428571428572,-0.08571428571428572,0,0,1
2023,fi,fr,0.0,1.4,-1.4,0,0,1
2023,fi,gb,0.0,0.2571428571428571,-0.2571428571428571,0,2,1
2023,fi,hr,4.0,3.0,1.0,0,0,1
2023,fi,il,0.0,4.942857142857143,-4.942857142857143,0,0,1
2023,fi,it,0.0,4.9714285714285715,-4.9714285714285715,0,0,1
2023,fi,lt,0.0,1.3142857142857143,-1.3142857142857143,0,0,1
2023,fi,md,3.0,2.085714285714286,0.9142857142857141,0,0,1
2023,fi,no,12.0,5.714285714285714,6.285714285714286,0,0,1
2023,fi,pl,0.0,2.3142857142857145,-2.3142857142857145,0,0,1
2023,fi,pt,0.0,0.45714285714285713,-0.45714285714285713,0,0,1
2023,fi,rs,0.0,0.45714285714285713,-0.45714285714285713,0,0,1
2023,fi,se,0.0,6.742857142857143,-6.742857142857143,0,3,1
2023,fi,si,7.0,1.0857142857142856,5.914285714285715,0,0,1
2023,fi,ua,0.0,5.257142857142857,-5.257142857142857,0,0,1
2023,fr,al,0.0,1.5142857142857142,-1.5142857142857142,0,0,1
2023,fr,am,12.0,0.9428571428571428,11.057142857142857,0,0,1
2023,fr,at,0.0,0.45714285714285713,-0.45714285714285713,0,0,1
2023,fr,au,0.0,0.6,-0.6,0,0,0
2023,fr,be,2.0,1.5142857142857142,0.48571428571428577,0,0,1
2023,fr,ch,0.0,0.8857142857142857,-0.8857142857142857,0,0,1
2023,fr,cy,0.0,1.6571428571428573,-1.6571428571428573,0,0,1
2023,fr,cz,0.0,1.0,-1.0,0,0,0
2023,fr,de,0.0,0.42857142857142855,-0.42857142857142855,0,0,1
2023,fr,ee,0.0,0.6285714285714286,-0.6285714285714286,0,0,1
2023,fr,es,0.0,0.08571428571428572,-0.08571428571428572,0,2,1
2023,fr,fi,6.0,10.285714285714286,-4.2857142857142865,0,0,1
